Genus,Subgenus,Species,Author ,Local_Label,Y_Latitude,X_Longitude,Refs,Observations
Podisus,,nigrispinus,"Dallas, 1851",ARGENTINA:  Tucuman,-26.82,-65.22,Dellape et al 2003,
Podisus,,nigrispinus,"Dallas, 1851","BOLIVIA:  La Paz, Caranavi",-15.83,-67.56,Dellape et al 2003,
Podisus,,nigrispinus,"Dallas, 1851","BOLIVIA:  La Paz, Coripata",-16.3,-67.6,Dellape et al 2003,
Podisus,,nigrispinus,"Dallas, 1851",BRAZIL: Mato Grosso,-13,-56,Dellape et al 2003,
Podisus,,nigrispinus,"Dallas, 1851","PARAGUAY:  Central, Villa Elisa",-25.36,-57.59,Dellape et al 2003,
Podisus,,nigrispinus,"Dallas, 1851",URUGUAY: Banda Oriental,-33,-56,Dellape et al 2003,
Podisus,,nigrispinus,"Dallas, 1851","URUGUAY: Montevideo, Colon",-34.8,-56.23,Dellape et al 2003,
Podisus,,nigrispinus,"Dallas, 1851",FRENCH GUIANA: Kourou,5.16,-52.64,Lupoli 2019,
Podisus,,nigrispinus,"Dallas, 1851",FRENCH GUIANA: Mana,5.48,-53.55,Lupoli 2019,
Podisus,,nigrispinus,"Dallas, 1851","ARGENTINA:  Misiones, Iguazú National Park",-25.7,-54.24,Melo et al 2017,
Podisus,,nigrispinus,"Dallas, 1851","BRAZIL: Rio Grande do Sul, Derrubadas",-27.25,-53.88,Barão et al 2013,
Podisus,,nigrispinus,"Dallas, 1851","VENEZUELA:  Zulia, Kasmera",9.94,-72.75,Barão et al 2013,
Podisus,,nigrispinus,"Dallas, 1851","BRAZIL: Rio Grande do Sul, Maquiné",-29.54,-50.25,Matesco et al 2014,
Podisus,,nigrispinus,"Dallas, 1851","BRAZIL: Santa Catarina, Balneário Morro dos Conventos",-28.68,-49.38,Campos et al 2009,
Podisus,,nigrispinus,"Dallas, 1851","BRAZIL: Santa Catarina, Parque Ecológico de Maracajá",-28.85,-49.46,Campos et al 2009,
Podisus,,nigrispinus,"Dallas, 1851","BRAZIL: Parana, Londrina",-23.31,-51.16,Grande & Rando 2018,
Podisus,,nigrispinus,"Dallas, 1851","BRAZIL: Rio Grande do Sul, São Sepé",-30.15,-53.6,Magistralli et al 2014,
Podisus,,nigrispinus,"Dallas, 1851","BRAZIL: Piauí, Teresina",-5.08,-42.8,Sousa et al 2016,
Podisus,,nigrispinus,"Dallas, 1851","BRAZIL: Minas Gerais, Caoté",-19.87,-43.65,Zanuncio et al 2009,
Podisus,,nigrispinus,"Dallas, 1851","BRAZIL: Paraná, Ponta Grossa.",-25.09,-50.16,INHS,
Podisus,,nigrispinus,"Dallas, 1851","BRAZIL: Paraná, Ponta Grossa. ",-25.09,-50.16,INHS,
Podisus,,nigrispinus,"Dallas, 1851","BRAZIL: Paraná, Ponta Grossa. ",-25.09,-50.16,INHS,
Podisus,,nigriventris,"Distant, 1880",HONDURAN: Olancho,14.91,-86.38,Arismendi & Thomas 2003,
Podisus,,nigriventris,"Distant, 1880","MEXICO: Veracruz, Orizaba",18.85,-97.09,Ortega León 1997,
Podisus,,nigriventris,"Distant, 1880","MEXICO: Veracruz, Naolinco de Victoria",19.65,-96.87,Ortega León 1997,
Podisus,,nigriventris,"Distant, 1880",MEXICO: Fortin de Las Flores,18.9,-97,Ortega León 1997,
Podisus,,nigriventris,"Distant, 1880","MEXICO: Chiapas, Escuintla",15.33,-92.63,Ortega León 1997,
Podisus,,nigriventris,"Distant, 1880","MEXICO: Morelos, Tetela del Volcan",18.87,-98.71,Ortega León 1997,
Podisus,,nigriventris,"Distant, 1880","MEXICO: Tlaxcala, Amasac de Guerrero",19.36,-98.18,Ortega León 1997,
Podisus,,nigriventris,"Distant, 1880",MEXICO: Nuevo Leon,24.85,-99.56,Ortega León 1997,
Podisus,,nigriventris,"Distant, 1880","COSTA RICA: Puntarenas, Zona Protectora Las Tablas, Río Cotón, Sitio Cotón. Alt: 1460m.1989-IV-15. Holzenthal and Blahnik.",8.94,-82.78,UMSP,
Podisus,,nigriventris,"Distant, 1880",GUATEMALA: Sán Geronimo,15.06515,-90.18997,Roell et al 2023,
Podisus,,pallipes,"Dallas, 1851","VENEZUELA:  Aragua, Maracay, 413 CENIAP.",10.27,-67.6,UMSP,
Podisus,,placidus,"Uhler, 1870","USA: New Mexico, Dõna Ana",32.35,-106.83,Bundy 2012,
Podisus,,placidus,"Uhler, 1870","USA: New Mexico, Roosevelt",34.02,-103.48,Bundy 2012,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Anoka",45.27,-93.24,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Carlton",46.59,-92.67,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Cass",46.94,-94.32,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Clearwater",47.57,-95.37,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Crown Wing",46.48,-94.07,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Hennepin",45,-93.47,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Houston",43.67,-91.49,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Isanti",45.56,-93.29,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Kittson",48.77,-96.78,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Lyon",44.41,-95.83,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Mille Lacs",45.93,-93.63,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Olmstead",43.89,-92.17,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Pine",46.12,-92.74,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Ramsey",45.01,-93.09,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Roseau",48.77,-95.81,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Saint Louis",47.58,-92.46,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, DARC",46.76,-95.92,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Washington",45.03,-92.88,Koch et al 2014,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Stonington",41.33671,-71.90504,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Brookfield",41.48,-73.4,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, New Haven",41.3,-72.92,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Litchfield",41.74,-73.18,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Wallingford",41.45,-72.82,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Woodburry",41.54,-73.2,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Portland",41.57,-72.64,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, North Stonington",41.44,-71.88,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Killingly",41.83,-71.86,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Rainbow",41.91,-72.69,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Lyme",41.31,-72.32,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Ansonia",41.34,-73.07,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Cornwall",41.84,-73.32,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Middlebury",41.52,-73.12,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870",USA: Connecticut Southington,41.59,-72.87,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Milford",41.22,-73.05,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Stafford",41.98,-72.28,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Hamden",41.39,-72.89,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Tolland",41.85,-72.33,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Watterburry",41.55,-73.05,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, South Meriden",41.51,-72.83,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Oxford",41.43,-73.11,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Guilford",41.28,-72.68,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Fairfield",41.05,-73.53,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Pachaug",41.58,-71.94,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Salisbury",41.98,-73.42,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Storrs",41.8,-72.24,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Mansfield",41.76,-72.19,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Norwich",41.52,-72.07,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Meriden",41.53,-72.8,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Bethany",41.42,-72.99,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, New Canaan",41.14,-73.49,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","USA: Connecticut, Lakeville",41.96,-73.44,O'Donnell & Schaefer 2012,
Podisus,,placidus,"Uhler, 1870","CANADA: British Columbia, Agassiz",49.23,-121.76,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","CANADA: British Columbia, Goldstream",48.46,-123.55,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","CANADA: British Columbia, Robson",49.33,-117.69,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","CANADA: British Columbia, Saanich Dist",48.66,-123.41,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","CANADA: Manitoba, Aweme",49.7,-99.6,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","CANADA: Manitoba, Hartney",49.48,-100.52,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","CANADA: Ontario, Ottawa",45.41,-75.69,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","CANADA: Ontario, Toronto",43.7,-79.41,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","CANADA: Quebec, Montreal",45.5,-73.58,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","CANADA: Quebec, Ormstown",45.11,-73.99,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Arkansas, Crawford",35.58,-94.24,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Colorado, Boulder",40.01,-105.27,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Colorado, Denver",39.76,-104.87,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Colorado, El Paso",38.83,-104.52,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Colorado, Jefferson",39.58,-105.25,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Colorado, Larimer",40.66,-105.46,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Colorado, Morgan",40.26,-103.8,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Idaho, Jefferson",43.82,-112.31,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Idaho, Madison",43.78,-111.65,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Illinois, Champaign",40.11,-88.24,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Illinois, Jersey",39.08,-90.35,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Illinois, Henderson",40.81,-90.92,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Illinois, Johnson",37.45,-88.88,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Illinois, Mason",40.23,-89.91,Phillips 1983,
Podisus,,placidus,"Uhler, 1870",USA: Indiana,40,-86.25,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Iowa, Boone",42.05,-93.88,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Iowa, Cass",41.33,-94.92,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Iowa, Linn",42.07,-91.59,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Iowa, Tama",42.07,-92.53,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Iowa, Van Buren",40.75,-91.94,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Iowa, Washington",41.33,-91.71,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Iowa, Woodbury",42.38,-96.04,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Kansas, Leavenworth",39.19,-95.03,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Louisiana, Winn Parish",31.94,-92.63,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Maine, Cumberland",43.8,-70.33,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Maine, Piscataquis",45.83,-69.28,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Massachusetts, Barnstable",41.7,-70.29,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Massachusetts, Berkshire",42.37,-73.2,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Massachusetts, Bristol",41.75,-71.08,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Massachusetts, Essex",42.63,-70.86,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Massachusetts, Middlesex",42.48,-71.39,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Massachusetts, Norfolk",42.11,-71.32,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Massachusetts, Suffolk",42.35,-71.06,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Massachusetts, Worcester",42.26,-71.8,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Alcona",44.71,-83.34,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Allegan",42.51,-85.91,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Charlevoix",45.26,-85.24,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Clare",43.98,-84.84,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Clinton",42.94,-84.6,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Crawford",44.68,-84.61,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Grad Traverse",42.84,-85.53,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Gratiot",43.29,-84.6,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Huron",43.91,-82.85,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Ingham",42.59,-84.37,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Kalamazoo",42.24,-85.53,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Kalkaska",44.68,-85.09,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Livinngston",42.6,-83.91,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Manistee",44.23,-86.28,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Midland",43.61,-84.24,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Montcalm",43.31,-85.15,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Newaygo",43.55,-85.8,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Okland",42.63,-83.29,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Oscoda",44.68,-84.12,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Otsego",45.02,-84.59,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Roscommon",44.33,-84.61,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Van Buren",42.28,-86.3,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Wayne",42.32,-83.17,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Michigan, Wexford",44.33,-85.57,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Missouri, Boone",38.99,-92.3,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Missouri, Iron",37.5,-90.69,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Missouri, Newton",36.9,-94.33,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Missouri, Phelps",37.87,-91.79,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Missouri, St Louis",38.62,-90.19,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Montana, Flathead",48.29,-114.04,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Montana, Gallatin",45.54,-111.17,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Montana, Ravalli",46.08,-114.12,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Montana, Teton",47.83,-112.24,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Nebraska, Cass",40.9,-96.14,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Nebraska, Dakota",42.39,-96.56,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Nebraska, Sioux",42.48,-103.75,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New Hampshire, Belknap",43.51,-71.42,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New Hampshire, Cheshire",42.91,-72.25,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New Hampshire, Strafford",43.29,-71.02,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New Jersey, Bergen",40.88,-74.04,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New Jersey, Monmouth",40.19,-74.12,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New Jersey, Ocean",39.86,-74.25,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New Jersey, Passaic",41.03,-74.3,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New Jersey, Somerset",40.49,-74.48,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New Jersey, Sussex",41.13,-74.69,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New York, Allegany",42.25,-78.02,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New York, Chemung",42.14,-76.76,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New York, Delaware",42.19,-74.96,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New York, Essex",44.11,-73.77,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New York, Greene",42.27,-74.12,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New York, Kings",40.65,-73.94,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New York, Monroe",43.16,-77.63,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New York, Pine Island",41.29,-74.45,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New York, Tompkins",42.45,-76.47,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New York, Ulster",41.88,-74.25,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: New York, Wyoming",42.7,-78.22,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: North Dakota, Billings",47.02,-103.37,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: North Dakota, Cass",46.93,-97.24,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: North Dakota, Valley",46.94,-103.84,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Ohio, Athens",39.33,-82.04,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Ohio, Delaware",40.29,-83.06,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Ohio, Portage",41.16,-81.19,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Oklahoma, Payne",36.07,-96.97,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Oregon, Linn",44.48,-122.53,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Oregon, Wasco",45.16,-121.16,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Pennsylvania, Allegheny",40.46,-79.98,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Pennsylvania, Cambria",40.91,-77.81,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Pennsylvania, Centre",40.19,-77.81,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Pennsylvania, Franklin",39.92,-77.72,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Pennsylvania, Monroe",41.05,-75.33,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Pennsylvania, Warren",41.81,-79.27,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: South Dakota, Butte",44.9,-103.5,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: South Dakota, Lawrence",44.35,-103.79,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: South Dakota, Roberts",45.62,-96.94,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Utah, Cache",41.72,-111.74,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Utah, Logan",41.73,-111.83,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Utah, Davis",40.99,-112.11,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Utah, Salt Lake",40.76,-111.89,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Utah, Weber",41.26,-111.91,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Vermont, Franklin",44.85,-72.91,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Washington, King",47.49,-121.83,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Washington, Mason",47.35,-123.18,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Washington, Stevens",48.39,-117.85,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Washington, Yakima",46.6,-120.5,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Bayfield",46.63,-91.18,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Burnett",45.86,-92.36,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Columbia",43.46,-89.33,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Dane",43.06,-89.41,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Douglas",46.46,-91.89,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Dunn",44.94,-91.89,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Green Lake",43.81,-89,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Juneau",43.92,-90.11,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, La Crosse",43.9,-91.11,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Oconto",44.99,-88.22,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Pierce",44.71,-92.42,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Portage",44.47,-89.5,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Sauk",43.42,-89.94,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Vilas",46.05,-89.51,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wisconsin, Waukesha",43.01,-88.23,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: Wyoming, Platte",42.13,-104.96,Phillips 1983,
Podisus,,placidus,"Uhler, 1870","USA: North Dakota, Billings",47.02,-103.37,Rider 2012,
Podisus,,placidus,"Uhler, 1870","USA: North Dakota, Cass",46.93,-97.24,Rider 2012,
Podisus,,placidus,"Uhler, 1870","USA: North Dakota, Golden Vally",46.94,-103.84,Rider 2012,
Podisus,,placidus,"Uhler, 1870","USA: North Dakota, Richland",46.26,-96.94,Rider 2012,
Podisus,,placidus,"Uhler, 1870","USA: Missouri, Ozark",36.64,-92.44,Sites et al 2012,
Podisus,,placidus,"Uhler, 1870","USA: Washington, Tucannon",46.48,-117.96,Zack 2012,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Itasca State Park.",47.23,-95.18,UMSP,
Podisus,,placidus,"Uhler, 1870","USA: Minnesota, Olmsted County, Rochester. ",44.01,-92.48,UMSP,
Podisus,,rostralis,"Stål, 1860","FRENCH GUYANA: Maripasoula, Mont Itoupe",3.06,-53.08,Lupoli 2019,
Podisus,,rostralis,"Stål, 1860","FRENCH GUYANA: Saul, Belvedere",3.72,-53.4,Lupoli 2019,
Podisus,,rostralis,"Stål, 1860",BOLIVIA: La Paz,-16.5,-68.15,SDEI,
Podisus,,sagitta,"Fabricius, 1794",HONDURAN: Atlántida,15.73,-86.51,Arismendi & Thomas 2003,
Podisus,,sagitta,"Fabricius, 1794",HONDURAN: Comayagua,14.46,-87.65,Arismendi & Thomas 2003,
Podisus,,sagitta,"Fabricius, 1794",HONDURAN: El Paraiso,14.06,-85.96,Arismendi & Thomas 2003,
Podisus,,sagitta,"Fabricius, 1794",HONDURAN: Yoro,15.31,-87.7,Arismendi & Thomas 2003,
Podisus,,sagitta,"Fabricius, 1794",COLOMBIA,4,-73.25,Castro-Huertas et al 2015,
Podisus,,sagitta,"Fabricius, 1794","MEXICO: Guerrero, Venta de Zopilote",17.76,-99.53,Ortega León 1997,
Podisus,,sagitta,"Fabricius, 1794","MEXICO: Veracruz, Atoyac",18.93,-96.8,Ortega León 1997,
Podisus,,sagitta,"Fabricius, 1794","MEXICO: Veracryz, Orizaba",18.85,-97.09,Ortega León 1997,
Podisus,,sagitta,"Fabricius, 1794","MEXICO: Tabasco, Teapa",17.6,-92.95,Ortega León 1997,
Podisus,,sagitta,"Fabricius, 1794","MEXICO: Sinaloa, Mazatlan",23.23,-106.4,Ortega León 1997,
Podisus,,sagitta,"Fabricius, 1794","MEXICO: Nuevo Leon, Matehuala",23.65,-100.64,Ortega León 1997,
Podisus,,sagitta,"Fabricius, 1794","MEXICO: Nuevo Leon, Aramberri",24.22,-99.82,Ortega León 1997,
Podisus,,sagitta,"Fabricius, 1794","MEXICO: Nayarit, Guajimi",21.83,-104.83,Ortega León 1997,
