Genus	Species	Local_Label	decimalLongitude	decimalLatitude	Refs
Picromerus	Picromerus bidens	USA: Vermont, Chittenden County, Colchester.	-73.14000	44.54000	FSCA
Picromerus	Picromerus bidens	USA: Maine, Kennebec County, Waterville.	-69.63000	44.55000	FSCA
Picromerus	Picromerus bidens	CZECH REPUBLIC:  Strakonice District, Tažovice. BOHEMIA mer. 	13.76570	49.23050	DARC
Picromerus	Picromerus bidens	GERMANY: Thüringen, Gera	12.08000	50.88000	EMG
Picromerus	Picromerus bidens	GERMANY: Thüringen, Baviera, Ingolstadt, estrada Reisberg	11.37000	48.84000	EMG
Picromerus	Picromerus bidens	RUSSIA: Transbaikal (Dauria).	116.96000	53.09000	NHRS
Picromerus	Picromerus bidens	RUSSIA: Russian Far East, Amur Oblast.	127.85000	53.55000	NHRS
Picromerus	Picromerus bidens	CHINA: Heilongjiang, Boli	130.58452	45.75290	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Heilongjiang, Shangzhi, Mao’er Mt.	117.20000	39.08000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Heilongjiang, Ning’an, Jingbohu	127.51800	45.28000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Heilongjiang, Hengdaohezi Village, Hailin City, Mudanjiang, Weihu Mt	129.15000	44.30000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Heilongjiang, Ning’an, Xiaobeihu Forest Farm	129.15300	44.83000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Heilongjiang, Yichun City, Wuying National Forest Park	129.21000	48.24000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Heilongjiang, Jiamusi City	130.32000	46.80000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Heilongjiang, Ning’an, Pubu Village	127.81000	44.90000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Inner Mongolia, Alxa Meng Helanshan Nature Reserve, Yaobazigou	105.65000	38.59000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Inner Mongolia, Alxa Meng Helanshan Nature Reserve, Mochi North Temple	106.05000	39.01000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Inner Mongolia, Alxa Meng Helanshan Nature Reserve, Xuelingzi	105.83000	38.71000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Inner Mongolia, Hailar City	119.73000	49.23000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Inner Mongolia, Qiqiling County	124.20000	51.70000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Inner Mongolia, Alihe County	123.60000	51.15000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Inner Mongolia, Mohe County, Gulian Forest Farm	122.36000	52.96000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Inner Mongolia, Yichun City, Dailing County	129.02000	47.05000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Inner Mongolia, Tieli City, Langxiang Village	128.87000	46.95000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Liaoning, Yingkou City	122.23000	40.68000	Zhao et al 2013
Picromerus	Picromerus bidens	CHINA: Ningxia, Helanshan, Yinchuan City, Xiaokouzi	105.93000	38.61000	Zhao et al 2013
Picromerus	Picromerus brachypterus	TURKEY	32.70000	40.26000	Thomas 1994
Picromerus	Picromerus conformis	TURKEY: Ankara, Kurtbogazi Baraji	32.70000	40.26000	Lodos & Onder 1983
Picromerus	Picromerus conformis	TURKEY: Çorum	34.95000	40.54000	Lodos & Onder 1983
Picromerus	Picromerus conformis	TURKEY: Edirne	26.55000	41.67000	Lodos & Onder 1983
Picromerus	Picromerus conformis	TURKEY: Gordes Ilçesi	28.29000	38.94000	Lodos & Onder 1983
Picromerus	Picromerus conformis	TURKEY: Izmir, Tire	27.73000	38.08000	Lodos & Onder 1983
Picromerus	Picromerus elevatus	CHINA, Yunnan, Gongshan County	98.66000	27.77000	Zhao et al 2013
Picromerus	Picromerus elevatus	CHINA, Yunnan, Kunming City	102.72000	25.05000	Zhao et al 2013
Picromerus	Picromerus elevatus	CHINA, Yunnan, Dali City, Cangshan County	100.22000	25.59000	Zhao et al 2013
Picromerus	Picromerus elevatus	CHINA, Yunnan, Qujing City, Heqing Village North Street	104.46000	26.57000	Zhao et al 2013
Picromerus	Picromerus elevatus	CHINA, Yunnan, Weixi County	99.30000	27.20000	Zhao et al 2013
Picromerus	Picromerus elevatus	CHINA, Yunnan, Yongshan County	103.64000	28.25000	Zhao et al 2013
Picromerus	Picromerus fasciaticeps	CHINA: Yunnan, Dongchuan County, Xincun	103.18000	26.08000	Zhao et al 2013
Picromerus	Picromerus fasciaticeps	CHINA: Yunnan, Heqing County	104.46000	26.56000	Zhao et al 2013
Picromerus	Picromerus griseus	INDIA: Uttar Pradesh, Aligarh 	78.16000	27.83000	Azim 2011
Picromerus	Picromerus griseus	CHINA: Guangdong	113.25000	23.50000	Rider & Zheng 2002
Picromerus	Picromerus griseus	CHINA: Guangxi	109.00000	24.00000	Rider & Zheng 2002
Picromerus	Picromerus griseus	CHINA: Sichuan	102.66000	30.50000	Rider & Zheng 2002
Picromerus	Picromerus griseus	CHINA: Xizang	88.00000	31.66000	Rider & Zheng 2002
Picromerus	Picromerus griseus	CHINA: Yunnan	101.50000	25.00000	Rider & Zheng 2002
Picromerus	Picromerus griseus	CHINA: Fujian, Da’an	119.52000	27.51000	Zhao et al 2013
Picromerus	Picromerus griseus	INDIA: West Bengal, Darjeeling.	88.26000	27.03000	NHRS
Picromerus	Picromerus griseus	INDIA: Sikkim	88.50000	27.75000	Pal et al 2023
Picromerus	Picromerus griseus	INDIA: Nagaland	94.50000	26.08333	Pal et al 2023
Picromerus	Picromerus lewisi	KAZAKHSTAN: East Kazakhstan	81.50000	48.83000	Kerzhner 2005
Picromerus	Picromerus lewisi	CHINA: Anhui	117.16000	31.91000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Fujian	118.00000	26.25000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Guangxi	109.00000	24.00000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Guizhou	107.00000	27.00000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Hainan	109.75000	19.25000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Hebei	115.66000	39.00000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Heilongjiang	128.00000	47.75000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Henan	113.66000	34.00000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Hubei	112.25000	31.00000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Hunan	111.75000	27.66000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Jiangsu	119.83000	33.00000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Jiangxi	115.66000	27.66000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Jilin	126.16000	43.58000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Liaoning	122.66000	41.25000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Shaanxi	109.00000	36.00000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Shandong	118.25000	36.33000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Sichuan	102.66000	30.50000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Xizang	88.00000	31.66000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Yunnan	101.50000	25.00000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	CHINA: Zhejiang	120.00000	29.16000	Rider & Zheng 2002
Picromerus	Picromerus lewisi	JAPAN: Hakodate	140.73667	41.77583	Roell et al 2023
Picromerus	Picromerus nigridens	SPAIN: Aragon, Huesca	-0.40000	42.13000	Tanco 2018
Picromerus	Picromerus nigridens	SPAIN: Aragon, Teruel	-1.10000	40.34000	Tanco 2018
Picromerus	Picromerus nigridens	SPAIN: Aragon, Zaragoza	-0.87000	41.65000	Tanco 2018
Picromerus	Picromerus nigridens	SPAIN: Madrid	-3.70000	40.41000	Tanco 2018
Picromerus	Picromerus nigridens	SPAIN: Valenciana	-0.75000	39.50000	Tanco 2018
Picromerus	Picromerus nigridens	SPAIN: Andalucia, Almeria	-2.45000	36.86000	Tanco 2018
Picromerus	Picromerus nigridens	SPAIN: Castilla y Leon, Leon	-5.57000	42.60000	Tanco 2018
Picromerus	Picromerus nigridens	SPAIN: Salamanca	-6.00000	40.83000	Tanco 2018
Picromerus	Picromerus nigridens	SPAIN: Segovia	-4.00000	41.16000	Tanco 2018
Picromerus	Picromerus nigridens	SPAIN: Cataluna, Barcelona	2.15000	41.38000	Tanco 2018
Picromerus	Picromerus nigridens	SPAIN: Tarragona	1.25000	41.11000	Tanco 2018
Picromerus	Picromerus nigridens	SPAIN: Galicia, Pontevedra	-8.64000	42.43000	Tanco 2018
Picromerus	Picromerus nigridens	PORTUGAL	-8.13000	39.69000	Tanco 2018
Picromerus	Picromerus orientalis	PAKISTAN	70.00000	30.00000	Thomas 1994
Picromerus	Picromerus pseudobidens	TURKEY	32.70000	40.26000	Thomas 1994
Picromerus	Picromerus viridipunctatus	CHINA: Anhui	117.16000	31.91000	Rider & Zheng 2002
Picromerus	Picromerus viridipunctatus	CHINA: Guangdong	113.25000	23.50000	Rider & Zheng 2002
Picromerus	Picromerus viridipunctatus	CHINA: Guangxi	109.00000	24.00000	Rider & Zheng 2002
Picromerus	Picromerus viridipunctatus	CHINA: Guizhou	107.00000	27.00000	Rider & Zheng 2002
Picromerus	Picromerus viridipunctatus	CHINA: Hunan	111.75000	27.66000	Rider & Zheng 2002
Picromerus	Picromerus viridipunctatus	CHINA: Jiangxi	115.66000	27.66000	Rider & Zheng 2002
Picromerus	Picromerus viridipunctatus	CHINA: Sichuan	102.66000	30.50000	Rider & Zheng 2002
Picromerus	Picromerus viridipunctatus	CHINA: Zhejiang	120.00000	29.16000	Rider & Zheng 2002
Pinthaeus	Pinthaeus sanguinipes	CHINA: Fujian	118.00000	26.25000	Rider & Zheng 2002
Pinthaeus	Pinthaeus sanguinipes	CHINA: Guizhou	107.00000	27.00000	Rider & Zheng 2002
Pinthaeus	Pinthaeus sanguinipes	CHINA: Hunan	111.75000	27.66000	Rider & Zheng 2002
Pinthaeus	Pinthaeus sanguinipes	CHINA: Jiangxi	115.66000	27.66000	Rider & Zheng 2002
Pinthaeus	Pinthaeus sanguinipes	CHINA: Jilin	126.16000	43.58000	Rider & Zheng 2002
Pinthaeus	Pinthaeus sanguinipes	CHINA: Liaoning	122.66000	41.25000	Rider & Zheng 2002
Pinthaeus	Pinthaeus sanguinipes	CHINA: Shanxi	112.25000	37.66000	Rider & Zheng 2002
Pinthaeus	Pinthaeus sanguinipes	CHINA: Sichuan	102.66000	30.50000	Rider & Zheng 2002
Pinthaeus	Pinthaeus sanguinipes	CHINA: Yunnan	101.50000	25.00000	Rider & Zheng 2002
Pinthaeus	Pinthaeus sanguinipes	CHINA: Xizang	88.00000	31.66000	Rider & Zheng 2002
Pinthaeus	Pinthaeus sanguinipes	ITALY: Friuli-Venezia, Cialla di Prepotto	13.48000	46.07000	Dioli 1986
Pinthaeus	Pinthaeus sanguinipes	ITALY: Lombardia, Morbegno	9.57000	46.13000	Dioli 1986
Pinthaeus	Pinthaeus sanguinipes	ITALY: Lombardia, Caiolo	9.81000	46.14000	Dioli 1986
Pinthaeus	Pinthaeus sanguinipes	ITALY: Piemonte	8.00000	45.00000	Dioli 1986
Pinthaeus	Pinthaeus sanguinipes	ITALY: Liguria	8.83000	44.50000	Dioli 1986
Pinthaeus	Pinthaeus sanguinipes	ITALY: Campania	14.92000	40.91000	Dioli 1986
Pinthaeus	Pinthaeus sanguinipes	ITALY: Sicilia	14.25000	37.75000	Dioli 1986
Pinthaeus	Pinthaeus sanguinipes	RUSSIA: Nizhegorodskaya	45.00000	56.00000	Gapon & Konstantinov 2006
Pinthaeus	Pinthaeus sanguinipes	RUSSIA: Primorskiy	135.00000	45.00000	Gapon & Konstantinov 2006
Pinthaeus	Pinthaeus sanguinipes	RUSSIA: Primorskiy, Yakovlevka	133.47000	44.42000	Gapon & Konstantinov 2006
Pinthaeus	Pinthaeus sanguinipes	TURKEY: Ordu, Unye	37.28000	41.13000	Lodos & Onder 1983
Pinthaeus	Pinthaeus sanguinipes	TURKEY: Bursa	29.06000	40.19000	Lodos & Onder 1983
Pinthaeus	Pinthaeus sanguinipes	TURKEY: Bolu, Gerede	32.19000	40.80000	Lodos & Onder 1983
Pinthaeus	Pinthaeus sanguinipes	SPAIN: Andalucia, Jaen	-3.50000	38.00000	Tanco 2018
Pinthaeus	Pinthaeus sanguinipes	SPAIN: Caaluna, Barcelona	2.15000	41.38000	Tanco 2018
Pinthaeus	Pinthaeus sanguinipes	SPAIN: Galicia, Lugo	-7.50000	43.00000	Tanco 2018
Pinthaeus	Pinthaeus sanguinipes	SPAIN: Orense	-7.50000	42.16000	Tanco 2018
Pinthaeus	Pinthaeus sanguinipes	SPAIN: Pontevedra	-8.64000	42.43000	Tanco 2018
Pinthaeus	Pinthaeus sanguinipes	PORTUGAL: Castelo Branco	-7.52000	39.95000	Tanco 2018
Pinthaeus	Pinthaeus sanguinipes	PORTUGAL: Leiria	-8.80000	39.74000	Tanco 2018
Pinthaeus	Pinthaeus sanguinipes	PORTUGAL: Oporto	-8.32000	41.22000	Tanco 2018
Pinthaeus	Pinthaeus sanguinipes	PORTUGAL: Chicote	-6.89000	40.85000	Tanco 2018
Pinthaeus	Pinthaeus sanguinipes	CHINA: Heilongjiang	128.00000	47.75000	Rider & Zheng 2002
Pinthaeus	Pinthaeus sanguinipes	RUSSIA: Primorsky Krai, Vladivostok, Partizansk.	133.12000	43.12000	NHRS
Pinthaeus	Pinthaeus sanguinipes	CZECH REPUBLIC: Bohemia, Decín, Maxicky. 	14.17000	50.81000	MZSP
Pinthaeus	Pinthaeus sanguinipes	CHINA: SZECHUAN, Chang-tang-ching Wanhsien	103.94800	30.72040	DARC
Planopsis	Planopsis silvaticus	CENTRAL AFRICAN REPUBLIC: Fort de Possel	19.25000	5.03000	Maldès & Pluot-Sigwalt 2004
Planopsis	Planopsis silvaticus	DEMOCRATIC REPUBLIC OF THE CONGO: Brazzaville	15.28000	-4.26000	Maldès & Pluot-Sigwalt 2004
Planopsis	Planopsis silvaticus	GABON: Makokou	12.86000	0.57000	Maldès & Pluot-Sigwalt 2004
Planopsis	Planopsis silvaticus	DEMOCRATIC REPUBLIC OF THE CONGO: Bambesa	25.71000	3.46000	RMCA
Planopsis	Planopsis silvaticus	DEMOCRATIC REPUBLIC OF THE CONGO: Kindu	25.92230	-2.94370	RMCA
Platynopiellus	Platynopiellus delevali	ANGOLA: Zaire	13.51000	-6.58000	Thomas 1994
Platynopiellus	Platynopiellus dispar	CAMEROON	12.50000	6.00000	Thomas 1994
Platynopiellus	Platynopiellus fallax	CAMEROON	12.50000	6.00000	Thomas 1994
Platynopiellus	Platynopiellus horvathi	CAMEROON	12.50000	6.00000	Thomas 1994
Platynopiellus	Platynopiellus horvathi	LIBERIA	-9.50000	6.50000	Thomas 1994
Platynopiellus	Platynopiellus horvathi	ZAIRE	13.51966	-6.58717	Thomas 1994
Platynopiellus	Platynopiellus reichi	GANA	-1.20000	8.10000	Thomas 1994
Platynopiellus	Platynopiellus reichi	CAMEROON	12.50000	6.00000	Thomas 1994
Platynopiellus	Platynopiellus scutellatus	DEMOCRATIC REPUBLIC OF THE CONGO: Bopoto	22.50072	2.16984	Roell et al 2023
Platynopiellus	Platynopiellus septendecimaculatus	BENIN: Zou, Abomei	1.99000	7.18000	Gapon & Konstantinov 2006
Platynopiellus	Platynopiellus septendecimaculatus	INDIA: Kashi Hills, Shillong	91.89000	25.57000	EMG
Platynopiellus	Platynopiellus septendecimaculatus	DEMOCRATIC REPUBLIC OF THE CONGO: Sankuru: Komi	23.31660	-3.48330	RMCA
Platynopiellus	Platynopiellus septendecimaculatus	BELGIAN CONGO: Bambesa	25.71000	3.46000	RBINS
Platynopiellus	Platynopiellus septendecimaculatus	DEMOCRATIC REPUBLIC OF THE CONGO: Kisangani, Stahleyville	25.19090	0.51520	RBINS
Platynopiellus	Platynopiellus septendecimaculatus	CAMEROON: Moundamé, Mungo River, Mukonje-Farm	9.50000	4.57000	ZMUC
Platynopiellus	Platynopiellus septendecimaculatus	GHANA, Ashanti, Tafo	-1.60000	6.73000	DARC
Platynopiellus	Platynopiellus septendecimaculatus	UGANDA: Prot. S. of L. George. 3200-3400 ft	30.14944	0.04389	NHMUK
Platynopiellus	Platynopiellus septendecimaculatus	UGANDA: Prot. Budongo Forest, Unyoro, 3400 ft	31.58026	1.79292	NHMUK
Platynopiellus	Platynopiellus septendecimaculatus	DEMOCRATIC REPUBLIC OF THE CONGO: Popokabaka	16.57929	-5.64729	Roell et al 2023
Platynopiellus	Platynopiellus septendecimaculatus	SIERRA LEONE	-11.82101	8.53909	Roell et al 2023
Platynopiellus	Platynopiellus septendecimaculatus	BENIN: Whydah	2.08506	6.36307	Roell et al 2023
Platynopiellus	Platynopiellus thomsonii	Cameroon: Molundu	15.21667	2.03333	CeNak
Platynopiellus	Platynopiellus thomsonii	Cameroon: Mukonje	9.50670	4.57760	CeNak
Platynopus	Platynopus calliger	INDONESIA	120.75142	-4.46014	Thomas 1994
Platynopus	Platynopus carbonarius	INDONESIA: Java	110.00000	-7.49000	Thomas 1994
Platynopus	Platynopus dalpadoides	INDONESIA: Moluccas	130.14527	-3.23846	Thomas 1994
Platynopus	Platynopus dalpadoides	PHILIPPINES	123.34810	12.40340	Thomas 1994
Platynopus	Platynopus indicus	INDIA: Karnataka	75.83000	14.66000	Salini 2015
Platynopus	Platynopus melanoleucus	INDONESIA	120.00000	-5.00000	Thomas 1994
Platynopus	Platynopus melanoleucus	CHINA: Taiwan	121.00000	24.00000	Thomas 1994
Platynopus	Platynopus melanoleucus	PHILIPPINES, Rizal Prov., Rodriguez (Montalban), Wawa Dam, 150-200m.	121.19000	14.72000	DARC
Platynopus	Platynopus melanoleucus	PHILIPPINES, Mindanao, Misamis Oriental Prov., 3.2km South of Ginngoong. 50m. 	125.09000	8.79000	DARC
Podisus	Podisus aenescens	FRENCH GUIANA: Kourou, Les Roches	-53.00000	5.41000	Lupoli 2019
Podisus	Podisus aenescens	FRENCH GUIANA: Mana, Laussat	-53.55000	5.48000	Lupoli 2019
Podisus	Podisus aenescens	FRENCH GUIANA: Regina, Saut Parare	-52.69000	4.02000	Lupoli 2019
Podisus	Podisus aenescens	FRENCH GUIANA: Roura	-52.32000	4.72000	Lupoli 2019
Podisus	Podisus aenescens	FRENCH GUIANA: Roura, Montagne des Chevaux	-52.40000	4.71000	Lupoli 2019
Podisus	Podisus aenescens	FRENCH GUIANA: Saul	-53.20000	3.62000	Lupoli 2019
Podisus	Podisus aenescens	FRENCH GUIANA: Saul, Monts Belvedere	-53.40000	3.72000	Lupoli 2019
Podisus	Podisus aenescens	FRENCH GUIANA: Saint-Laurent-du-Maroni, Saint-Jean	-54.08000	5.40000	Lupoli 2019
Podisus	Podisus aenescens	FRENCH GUIANA: Sinnamary, Crique	-52.78000	4.81000	Lupoli 2019
Podisus	Podisus aenescens	FRENCH GUIANA: Cayenne, Montsinery-Tonnegrande	-52.50000	4.90000	Lupoli 2019
Podisus	Podisus aenescens	FRENCH GUIANA: Matoury	-52.32000	4.84000	Lupoli 2019
Podisus	Podisus aenescens	ARGENTINA:  Misiones, Iguazú National Park	-54.24000	-25.70000	Melo et al 2017
Podisus	Podisus aenescens	MEXICO: Veracruz, Atoyac	-96.80000	18.93000	Ortega León 1997
Podisus	Podisus aenescens	MEXICO: Tabasco, Teapa	-92.95000	17.60000	Ortega León 1997
Podisus	Podisus aenescens	MEXICO: Yucatan, Temax	-88.90000	21.16000	Ortega León 1997
Podisus	Podisus aenescens	MEXICO: Veracruz, San Andres	-95.21000	18.44000	Ortega León 1997
Podisus	Podisus aenescens	MEXICO: Oaxaca, Toltepec	-96.45000	15.88000	Ortega León 1997
Podisus	Podisus aenescens	MEXICO: Veracruz, Los Tuxtlas	-95.00000	18.47000	Brailovsky and Mayorga 1994
Podisus	Podisus aenescens	FRENCH GUYANA: Cayenne, Rémire-Montjoly. 	-52.28000	4.88000	UMSP
Podisus	Podisus aenescens	ECUADOR: Tungurahua, Baños. 	-78.42000	-1.39000	NMPC
Podisus	Podisus aenescens	BRAZIL: Santa Catarina, Maracajá, Parque Ecológico Maracajá.	-49.46000	-28.87000	UFRG
Podisus	Podisus aenescens	PERU: Marcapata	-70.91268	-13.63980	SDEI
Podisus	Podisus affinis	HONDURAN: Olancho, Montaña El Boqueron	-86.57000	15.47000	Arismendi & Thomas 2003
Podisus	Podisus affinis	HONDURAN: Copán, El Paraíso	-88.98000	15.01000	Arismendi & Thomas 2003
Podisus	Podisus affinis	MEXICO: Nuevo Leon, Monterrey	-100.31000	25.67000	Ortega León 1997
Podisus	Podisus affinis	MEXICO: Hidalgo, San Miguel Regla	-98.56000	20.21000	Ortega León 1997
Podisus	Podisus affinis	MEXICO: Veracruz, Naolinco de Victoria	-96.87000	19.65000	Ortega León 1997
Podisus	Podisus affinis	MEXICO: Morelos, Amatlan	-99.03000	18.97000	Ortega León 1997
Podisus	Podisus affinis	MEXICO: Tlaxcala, Amasac de Guerrero	-98.18000	19.36000	Ortega León 1997
Podisus	Podisus affinis	MEXICO: Tizalan	-98.21000	19.33000	Ortega León 1997
Podisus	Podisus affinis	MEXICO: Oaxaca, Guelatao	-96.50000	17.31000	Ortega León 1997
Podisus	Podisus affinis	MEXICO: Oaxaca, Tuxtepec	-96.12000	18.08000	Ortega León 1997
Podisus	Podisus affinis	MEXICO: Puebla, Valsequillo	-97.91000	19.59000	Ortega León 1997
Podisus	Podisus affinis	MEXICO: Chiapas, Reserva el Ocote	-94.77000	16.93000	Ortega León 1997
Podisus	Podisus affinis	GUATEMALA: San Jerónimo	-90.24000	15.06000	Roell et al 2023
Podisus	Podisus affinis	COLOMBIA: Bogota	-74.08000	4.60000	Roell et al 2023
Podisus	Podisus australis	ARGENTINA:  Buenos Aires, Quilmes	-58.26000	-34.72000	Dellape et al 2003
Podisus	Podisus australis	URUGUAY: Montevideo, Punta Yegurg	-56.12344	-34.81089	Dellape et al 2003
Podisus	Podisus boriquensis	PUERTO RICO: San Juan	-66.10572	18.46633	Thomas 1992
Podisus	Podisus brevispinus	USA: Minnesota, Anoka	-93.24000	45.27000	Koch et al 2014
Podisus	Podisus brevispinus	USA: Minnesota, Becker	-95.67000	46.93000	Koch et al 2014
Podisus	Podisus brevispinus	USA: Minnesota, Beltrami	-94.93000	47.97000	Koch et al 2014
Podisus	Podisus brevispinus	USA: Minnesota, Carlton	-92.67000	46.59000	Koch et al 2014
Podisus	Podisus brevispinus	USA: Minnesota, Cass	-94.32000	46.94000	Koch et al 2014
Podisus	Podisus brevispinus	USA: Minnesota, Clay	-96.49000	46.89000	Koch et al 2014
Podisus	Podisus brevispinus	USA: Minnesota, Clearwater	-95.37000	47.57000	Koch et al 2014
Podisus	Podisus brevispinus	USA: Minnesota, Cook	-90.54000	47.81000	Koch et al 2014
Podisus	Podisus brevispinus	USA: Minnesota, Crow Wing	-94.07000	46.48000	Koch et al 2014
Podisus	Podisus brevispinus	USA: Minnesota, Hennepin	-93.26000	44.97000	Koch et al 2014
Podisus	Podisus brevispinus	USA: Minnesota, Houston	-91.49000	43.67000	Koch et al 2014
Podisus	Podisus brevispinus	USA: Minnesota, Isanti	-93.29000	45.56000	Koch et al 2014
Podisus	Podisus brevispinus	USA: Minnesota, Itasca	-93.63000	47.50000	Koch et al 2014
Podisus	Podisus brevispinus	USA: Minnesota, Kanabec	-93.29000	45.94000	Koch et al 2014
